"_created_at"	_id	_updated_at	device	tag_count	text	trip_count
2017-09-21T12:17:17.111Z	5SmC555DvM	2017-09-21T12:17:17.111Z	677751866a44e3e4	1	Enough	5
2017-09-21T12:17:17.290Z	SXriXdrMIB	2017-09-21T12:17:17.290Z	677751866a44e3e4	2	Normal	5
2017-09-21T12:17:17.444Z	wQgo3EQizM	2017-09-21T12:17:17.444Z	677751866a44e3e4	3	Moderated	5
2017-09-22T13:58:35.406Z	mu4hodvHSh	2017-09-22T13:58:35.406Z	e9236012d1f3b712	1	Moderated	1
2017-09-22T13:58:55.576Z	sTVbM7GhR3	2017-09-22T13:58:55.576Z	e9236012d1f3b712	1	Dangerous	1
2017-09-22T14:06:23.875Z	TIjes4Y1Hj	2017-09-22T14:06:23.875Z	e9236012d1f3b712	1	Fast	2
2017-09-22T16:36:55.286Z	dUq98XFwhE	2017-09-22T16:36:55.286Z	e38875a892ad09ae	1	Schnell	2
2017-09-25T13:52:20.602Z	GedyCSyopE	2017-09-25T13:52:20.602Z	fe0df20f83b53497	1	Schnell	3
2017-09-26T08:41:45.394Z	tPla3aVCsH	2017-09-26T08:41:45.394Z	43719b7c983f3578	20	Time-consuming	65
2017-09-26T08:41:45.544Z	wdA0Fnxgdi	2017-09-26T08:41:45.544Z	43719b7c983f3578	21	Moderated	65
2017-09-26T10:33:14.004Z	0aF0c46v1p	2017-09-26T10:33:14.004Z	fe0df20f83b53497	1	Gewagt	4
2017-10-02T12:01:10.344Z	xUcBcOntMs	2017-10-02T12:01:10.344Z	158fada61da39e8d	4	Effizient	3
2017-10-02T12:01:10.504Z	mP8r09Hkhb	2017-10-02T12:01:10.504Z	158fada61da39e8d	5	Riskant	3
2017-10-02T12:01:10.657Z	y09MQ5gFeC	2017-10-02T12:01:10.657Z	158fada61da39e8d	6	Schnell	3
2017-10-03T17:41:47.344Z	gEaQjIAbRR	2017-10-03T17:41:47.344Z	f9a799097f8dd185	16	Average	10
2017-10-03T17:41:47.527Z	KgrmByElZy	2017-10-03T17:41:47.527Z	f9a799097f8dd185	17	Normal	10
2017-10-03T17:41:47.697Z	c9tpXeoWKC	2017-10-03T17:41:47.697Z	f9a799097f8dd185	18	Fast	10
2017-10-10T19:36:04.857Z	ZzF3OsHOQg	2017-10-10T19:36:04.857Z	43719b7c983f3578	20	Light	72
2017-10-10T19:36:05.042Z	P4KqqfpfJ0	2017-10-10T19:36:05.042Z	43719b7c983f3578	21	Fast	72
2017-10-13T15:40:14.431Z	lHdZWbDtON	2017-10-13T15:40:14.431Z	cbbf4071656e393e	1	Normal	1
2017-10-13T15:40:14.661Z	4pyk1ghgQL	2017-10-13T15:40:14.661Z	cbbf4071656e393e	2	Moderated	1
