"";"participant";"device";"text";"X_created_at";"X_id";"X_updated_at";"tag_count";"trip_count";"category";"sentiment_polarity";"text_en";"questionnaire1";"application_install";"questionnaire_2";"estimuli";"city";"group";"campaign_day"
"488";50;"1fce815e794a07c8";"Inspiring";"2017-11-24T19:23:24.879Z";"Ol1BHQaXnq";"2017-11-24T19:23:24.879Z";81;32;"Comfor";"Positive";"Inspiring";"2017-11-09T18:30:00.000Z";"2017-11-09T18:35:00.000Z";"2017-11-15T17:28:00.000Z";"N";"Malta";"Competition";16
"489";50;"1fce815e794a07c8";"Crowded";"2017-11-23T07:06:16.197Z";"tOijVOTLxm";"2017-11-23T07:06:16.197Z";59;25;"Comfor";"Negative";"Crowded";"2017-11-09T18:30:00.000Z";"2017-11-09T18:35:00.000Z";"2017-11-15T17:28:00.000Z";"N";"Malta";"Competition";15
"490";50;"1fce815e794a07c8";"Inspiring";"2017-11-10T07:27:17.660Z";"QgErNNYVnP";"2017-11-10T07:27:17.660Z";6;3;"Comfor";"Positive";"Inspiring";"2017-11-09T18:30:00.000Z";"2017-11-09T18:35:00.000Z";"2017-11-15T17:28:00.000Z";"N";"Malta";"Competition";2
"491";50;"1fce815e794a07c8";"Speedy";"2017-11-22T18:09:41.105Z";"P9Uv9vO41U";"2017-11-22T18:09:41.105Z";55;23;"Speed ";"Positive";"Speedy";"2017-11-09T18:30:00.000Z";"2017-11-09T18:35:00.000Z";"2017-11-15T17:28:00.000Z";"N";"Malta";"Competition";14
"492";50;"1fce815e794a07c8";"Fast";"2017-11-27T09:19:47.295Z";"g7Xo7AQNx3";"2017-11-27T09:19:47.295Z";96;39;"Speed ";"Positive";"Fast";"2017-11-09T18:30:00.000Z";"2017-11-09T18:35:00.000Z";"2017-11-15T17:28:00.000Z";"N";"Malta";"Competition";19
"493";50;"1fce815e794a07c8";"Efficient";"2017-11-23T14:10:23.392Z";"gczBAeArBx";"2017-11-23T14:10:23.392Z";61;26;"Comfor";"Positive";"Efficient";"2017-11-09T18:30:00.000Z";"2017-11-09T18:35:00.000Z";"2017-11-15T17:28:00.000Z";"N";"Malta";"Competition";15
"494";50;"1fce815e794a07c8";"Worthy";"2017-11-27T08:41:12.939Z";"q3xIphSRiP";"2017-11-27T08:41:12.939Z";92;38;"Comfor";"Neutral ";"Worthy";"2017-11-09T18:30:00.000Z";"2017-11-09T18:35:00.000Z";"2017-11-15T17:28:00.000Z";"N";"Malta";"Competition";19
"495";50;"1fce815e794a07c8";"Speedy";"2017-11-21T14:45:46.483Z";"00OBW4Ecfz";"2017-11-21T14:45:46.483Z";40;17;"Speed ";"Positive";"Speedy";"2017-11-09T18:30:00.000Z";"2017-11-09T18:35:00.000Z";"2017-11-15T17:28:00.000Z";"N";"Malta";"Competition";13
"496";51;"3d52ad6645625475";"Slow-moving";"2017-11-13T08:06:32.884Z";"PgMs41QCax";"2017-11-13T08:06:32.884Z";6;6;"Speed ";"Negative";"Slow-moving";"2017-11-09T19:00:00.000Z";"2017-11-09T19:10:00.000Z";"";"Y";"Malta";"Collaboration";5
"497";51;"3d52ad6645625475";"Light";"2017-11-10T08:11:58.908Z";"nUUFRLD2WW";"2017-11-10T08:11:58.908Z";1;4;"Comfor";"Positive";"Light";"2017-11-09T19:00:00.000Z";"2017-11-09T19:10:00.000Z";"";"Y";"Malta";"Collaboration";2
"498";51;"3d52ad6645625475";"Relaxed";"2017-11-10T08:11:59.062Z";"p1HQfDeKgY";"2017-11-10T08:11:59.062Z";2;4;"Comfor";"Neutral ";"Relaxed";"2017-11-09T19:00:00.000Z";"2017-11-09T19:10:00.000Z";"";"Y";"Malta";"Collaboration";2
"499";51;"3d52ad6645625475";"Light";"2017-11-14T07:56:03.147Z";"3HcP6zdkHS";"2017-11-14T07:56:03.147Z";7;7;"Comfor";"Positive";"Light";"2017-11-09T19:00:00.000Z";"2017-11-09T19:10:00.000Z";"";"Y";"Malta";"Collaboration";6
"500";51;"3d52ad6645625475";"Light";"2017-11-13T08:06:25.452Z";"PDOrbDDtDc";"2017-11-13T08:06:25.452Z";5;6;"Comfor";"Positive";"Light";"2017-11-09T19:00:00.000Z";"2017-11-09T19:10:00.000Z";"";"Y";"Malta";"Collaboration";5
"501";51;"3d52ad6645625475";"Quick";"2017-11-10T16:18:30.261Z";"9gTnvSjNkF";"2017-11-10T16:18:30.261Z";3;5;"Speed ";"Positive";"Quick";"2017-11-09T19:00:00.000Z";"2017-11-09T19:10:00.000Z";"";"Y";"Malta";"Collaboration";2
"502";51;"3d52ad6645625475";"Slow-moving";"2017-11-14T07:56:04.163Z";"V6E62YsyVL";"2017-11-14T07:56:04.163Z";8;7;"Speed ";"Negative";"Slow-moving";"2017-11-09T19:00:00.000Z";"2017-11-09T19:10:00.000Z";"";"Y";"Malta";"Collaboration";6
"503";51;"3d52ad6645625475";"Slow-moving";"2017-11-10T16:18:30.458Z";"3ayuLOiUB8";"2017-11-10T16:18:30.458Z";4;5;"Speed ";"Negative";"Slow-moving";"2017-11-09T19:00:00.000Z";"2017-11-09T19:10:00.000Z";"";"Y";"Malta";"Collaboration";2
"504";53;"5d6f5f62dda6cfde";"Fast";"2017-11-17T18:16:17.179Z";"RUQuRsKyiW";"2017-11-17T18:16:17.179Z";5;11;"Speed ";"Positive";"Fast";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";8
"505";53;"5d6f5f62dda6cfde";"Normal";"2017-11-20T17:17:57.000Z";"9PR2j39muW";"2017-11-20T17:17:57.000Z";6;13;"Speed ";"Neutral ";"Normal";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";11
"506";53;"5d6f5f62dda6cfde";"Relaxed";"2017-12-01T18:10:03.973Z";"cB2TyrEiRe";"2017-12-01T18:10:03.973Z";15;32;"Comfor";"Neutral ";"Relaxed";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";22
"507";53;"5d6f5f62dda6cfde";"stuck behind traffic";"2017-11-21T17:18:08.370Z";"9lXb2UXTVk";"2017-11-21T17:18:08.370Z";8;14;NA;NA;NA;"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";12
"508";53;"5d6f5f62dda6cfde";"Worthy";"2017-11-23T18:06:34.164Z";"2ZKQrnF8nT";"2017-11-23T18:06:34.164Z";10;21;"Comfor";"Neutral ";"Worthy";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";14
"509";53;"5d6f5f62dda6cfde";"wet";"2017-12-01T17:57:39.683Z";"lsSNKJkUDc";"2017-12-01T17:57:39.683Z";14;31;NA;NA;NA;"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";22
"510";53;"5d6f5f62dda6cfde";"Fast";"2017-11-23T18:06:34.495Z";"utcISD4Eey";"2017-11-23T18:06:34.495Z";11;21;"Speed ";"Positive";"Fast";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";14
"511";53;"5d6f5f62dda6cfde";"Relaxed";"2017-11-10T14:33:35.517Z";"7HVyH7S6SX";"2017-11-10T14:33:35.517Z";2;4;"Comfor";"Neutral ";"Relaxed";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";1
"512";53;"5d6f5f62dda6cfde";"Moderated";"2017-12-05T17:32:19.496Z";"h3s7EWxVoM";"2017-12-05T17:32:19.496Z";17;35;"Speed ";"Neutral ";"Moderated";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";26
"513";53;"5d6f5f62dda6cfde";"nice because I cycled with a friend.";"2017-11-10T14:33:34.794Z";"AzVT2Xn4TL";"2017-11-10T14:33:34.794Z";1;4;NA;NA;NA;"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";1
"514";53;"5d6f5f62dda6cfde";"Moderated";"2017-12-05T18:19:48.593Z";"4zoWOKkx0Y";"2017-12-05T18:19:48.593Z";18;36;"Speed ";"Neutral ";"Moderated";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";26
"515";53;"5d6f5f62dda6cfde";"Moderated";"2017-11-21T17:18:08.689Z";"i9rzAnHgFq";"2017-11-21T17:18:08.689Z";9;14;"Speed ";"Neutral ";"Moderated";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";12
"516";53;"5d6f5f62dda6cfde";"Fast";"2017-11-13T20:25:50.263Z";"1HTLe9CKPa";"2017-11-13T20:25:50.263Z";4;6;"Speed ";"Positive";"Fast";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";4
"517";53;"5d6f5f62dda6cfde";"Fast";"2017-11-30T17:17:45.992Z";"XAYsCYiFtd";"2017-11-30T17:17:45.992Z";12;29;"Speed ";"Positive";"Fast";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";21
"518";53;"5d6f5f62dda6cfde";"Moderated";"2017-12-01T06:49:54.817Z";"lChdIvgMAh";"2017-12-01T06:49:54.817Z";13;30;"Speed ";"Neutral ";"Moderated";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";22
"519";53;"5d6f5f62dda6cfde";"Moderated";"2017-11-20T17:17:57.280Z";"DKyCtV6tXI";"2017-11-20T17:17:57.280Z";7;13;"Speed ";"Neutral ";"Moderated";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";11
"520";53;"5d6f5f62dda6cfde";"Secure";"2017-11-13T20:25:50.036Z";"C4BI0sH69V";"2017-11-13T20:25:50.036Z";3;6;"Safety";"Positive";"Secure";"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";4
"521";53;"5d6f5f62dda6cfde";"wet";"2017-12-04T07:17:08.775Z";"LlvauRkLAF";"2017-12-04T07:17:08.775Z";16;33;NA;NA;NA;"2017-11-10T14:45:00.000Z";"2017-11-10T14:50:00.000Z";"2017-11-15T18:15:00.000Z";"Y";"Malta";"Competition";25
"522";54;"f10bdbbea0e46dd0";"Slow-moving";"2017-11-17T13:48:21.752Z";"OKnsq7JIpO";"2017-11-17T13:48:21.752Z";24;12;"Speed ";"Negative";"Slow-moving";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";8
"523";54;"f10bdbbea0e46dd0";"Dull";"2017-11-13T15:59:45.518Z";"LI5pL1alhc";"2017-11-13T15:59:45.518Z";15;8;"Comfor";"Negative";"Dull";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"524";54;"f10bdbbea0e46dd0";"Fast";"2017-11-13T15:39:52.027Z";"CjyjJl6DOJ";"2017-11-13T15:39:52.027Z";12;5;"Speed ";"Positive";"Fast";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"525";54;"f10bdbbea0e46dd0";"Fast";"2017-11-10T14:47:32.251Z";"iTEVMfXJ7k";"2017-11-10T14:47:32.251Z";6;3;"Speed ";"Positive";"Fast";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";1
"526";54;"f10bdbbea0e46dd0";"Crowded";"2017-11-17T13:48:21.566Z";"hcMFJBd5tA";"2017-11-17T13:48:21.566Z";23;12;"Comfor";"Negative";"Crowded";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";8
"527";54;"f10bdbbea0e46dd0";"Efficient";"2017-11-13T15:59:45.174Z";"sbTCfsj3ZB";"2017-11-13T15:59:45.174Z";13;8;"Comfor";"Positive";"Efficient";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"528";54;"f10bdbbea0e46dd0";"Brake-intensive";"2017-11-17T13:35:47.321Z";"PjwFQdo3wN";"2017-11-17T13:35:47.321Z";19;12;"Speed ";"Negative";"Brake-intensive";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";8
"529";54;"f10bdbbea0e46dd0";"Efficient";"2017-11-10T14:47:06.689Z";"wymHsF2DhJ";"2017-11-10T14:47:06.689Z";1;2;"Comfor";"Positive";"Efficient";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";1
"530";54;"f10bdbbea0e46dd0";"Quick";"2017-11-13T15:59:45.342Z";"AqYEJaE2Hy";"2017-11-13T15:59:45.342Z";14;8;"Speed ";"Positive";"Quick";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"531";54;"f10bdbbea0e46dd0";"Brake-intensive";"2017-11-15T07:41:34.893Z";"UuEz3NWJnj";"2017-11-15T07:41:34.893Z";16;11;"Speed ";"Negative";"Brake-intensive";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";6
"532";54;"f10bdbbea0e46dd0";"Normal";"2017-11-10T14:47:30.869Z";"9qNRdxZKy7";"2017-11-10T14:47:30.869Z";5;3;"Speed ";"Neutral ";"Normal";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";1
"533";54;"f10bdbbea0e46dd0";"Brake-intensive";"2017-11-17T13:48:21.394Z";"2sqGiyXnCX";"2017-11-17T13:48:21.394Z";22;12;"Speed ";"Negative";"Brake-intensive";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";8
"534";54;"f10bdbbea0e46dd0";"Crowded";"2017-11-17T13:35:47.542Z";"tAlbViVNDB";"2017-11-17T13:35:47.542Z";20;12;"Comfor";"Negative";"Crowded";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";8
"535";54;"f10bdbbea0e46dd0";"Normal";"2017-11-13T07:03:42.499Z";"5N5GD2CwCu";"2017-11-13T07:03:42.499Z";8;4;"Speed ";"Neutral ";"Normal";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"536";54;"f10bdbbea0e46dd0";"Fast";"2017-11-13T07:03:42.670Z";"HUU7o3u0q2";"2017-11-13T07:03:42.670Z";9;4;"Speed ";"Positive";"Fast";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"537";54;"f10bdbbea0e46dd0";"Efficient";"2017-11-13T07:03:42.324Z";"B0iqmpbId6";"2017-11-13T07:03:42.324Z";7;4;"Comfor";"Positive";"Efficient";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"538";54;"f10bdbbea0e46dd0";"Slow-moving";"2017-11-17T13:35:47.773Z";"NW2dlNexv7";"2017-11-17T13:35:47.773Z";21;12;"Speed ";"Negative";"Slow-moving";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";8
"539";54;"f10bdbbea0e46dd0";"Efficient";"2017-11-13T15:39:51.445Z";"er94DKr4Dx";"2017-11-13T15:39:51.445Z";10;5;"Comfor";"Positive";"Efficient";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"540";54;"f10bdbbea0e46dd0";"Normal";"2017-11-10T14:47:08.990Z";"jWrXKL0Kvo";"2017-11-10T14:47:08.990Z";2;2;"Speed ";"Neutral ";"Normal";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";1
"541";54;"f10bdbbea0e46dd0";"Slow-moving";"2017-11-15T07:41:35.293Z";"MCPOYxB35M";"2017-11-15T07:41:35.293Z";18;11;"Speed ";"Negative";"Slow-moving";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";6
"542";54;"f10bdbbea0e46dd0";"Fast";"2017-11-10T14:47:12.210Z";"Oc7FW1Tvdl";"2017-11-10T14:47:12.210Z";3;2;"Speed ";"Positive";"Fast";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";1
"543";54;"f10bdbbea0e46dd0";"Crowded";"2017-11-15T07:41:35.076Z";"BYJa80HMUu";"2017-11-15T07:41:35.076Z";17;11;"Comfor";"Negative";"Crowded";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";6
"544";54;"f10bdbbea0e46dd0";"Efficient";"2017-11-10T14:47:29.709Z";"fNWaInA9nD";"2017-11-10T14:47:29.709Z";4;3;"Comfor";"Positive";"Efficient";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";1
"545";54;"f10bdbbea0e46dd0";"Normal";"2017-11-13T15:39:51.792Z";"BJqPJeyB46";"2017-11-13T15:39:51.792Z";11;5;"Speed ";"Neutral ";"Normal";"2017-11-10T15:15:00.000Z";"2017-11-10T15:20:00.000Z";"2017-11-15T14:40:00.000Z";"Y";"Malta";"Collaboration";4
"546";55;"fd1f1dc85e0d1b8b";"Worthy";"2017-11-23T13:29:52.770Z";"HGwLBozDQg";"2017-11-23T13:29:52.770Z";5;6;"Comfor";"Neutral ";"Worthy";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"547";55;"fd1f1dc85e0d1b8b";"Secure";"2017-11-15T12:38:52.364Z";"iaXYYHM37u";"2017-11-15T12:38:52.364Z";2;1;"Safety";"Positive";"Secure";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"548";55;"fd1f1dc85e0d1b8b";"Slow-moving";"2017-11-23T18:33:13.193Z";"6z2oHajomT";"2017-11-23T18:33:13.193Z";15;12;"Speed ";"Negative";"Slow-moving";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"549";55;"fd1f1dc85e0d1b8b";"Moderated";"2017-11-23T13:29:54.686Z";"9jgWof3fQX";"2017-11-23T13:29:54.686Z";9;8;"Speed ";"Neutral ";"Moderated";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"550";55;"fd1f1dc85e0d1b8b";"Normal";"2017-11-23T18:33:12.981Z";"p8EAFfGN1J";"2017-11-23T18:33:12.981Z";14;12;"Speed ";"Neutral ";"Normal";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"551";55;"fd1f1dc85e0d1b8b";"Enough";"2017-11-23T18:33:11.629Z";"7JT5GzPmMv";"2017-11-23T18:33:11.629Z";10;11;"Comfor";"Neutral ";"Enough";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"552";55;"fd1f1dc85e0d1b8b";"Efficient";"2017-11-23T13:29:52.584Z";"wfBaqyHs9F";"2017-11-23T13:29:52.584Z";4;6;"Comfor";"Positive";"Efficient";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"553";55;"fd1f1dc85e0d1b8b";"Fast";"2017-12-04T21:55:22.322Z";"n7p1QoCqVl";"2017-12-04T21:55:22.322Z";21;14;"Speed ";"Positive";"Fast";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"554";55;"fd1f1dc85e0d1b8b";"Efficient";"2017-12-04T21:55:21.772Z";"XOXk6a3OFk";"2017-12-04T21:55:21.772Z";19;14;"Comfor";"Positive";"Efficient";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"555";55;"fd1f1dc85e0d1b8b";"Worthy";"2017-11-23T13:29:54.511Z";"O6cfF51UzR";"2017-11-23T13:29:54.511Z";8;8;"Comfor";"Neutral ";"Worthy";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"556";55;"fd1f1dc85e0d1b8b";"Slow-moving";"2017-11-23T18:33:12.077Z";"HCzoH9Y9G4";"2017-11-23T18:33:12.077Z";12;11;"Speed ";"Negative";"Slow-moving";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"557";55;"fd1f1dc85e0d1b8b";"Enough";"2017-12-04T19:02:20.680Z";"7GtoGiy04n";"2017-12-04T19:02:20.680Z";16;13;"Comfor";"Neutral ";"Enough";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"558";55;"fd1f1dc85e0d1b8b";"Normal";"2017-12-04T19:02:20.973Z";"Sa63shZE6K";"2017-12-04T19:02:20.973Z";17;13;"Speed ";"Neutral ";"Normal";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"559";55;"fd1f1dc85e0d1b8b";"Efficient";"2017-11-15T12:38:52.152Z";"ZG1pOtBEmY";"2017-11-15T12:38:52.152Z";1;1;"Comfor";"Positive";"Efficient";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"560";55;"fd1f1dc85e0d1b8b";"Normal";"2017-11-23T18:33:11.824Z";"eoMWXqQ2Zz";"2017-11-23T18:33:11.824Z";11;11;"Speed ";"Neutral ";"Normal";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"561";55;"fd1f1dc85e0d1b8b";"Moderated";"2017-11-15T12:38:52.594Z";"CGzGb8sEKk";"2017-11-15T12:38:52.594Z";3;1;"Speed ";"Neutral ";"Moderated";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"562";55;"fd1f1dc85e0d1b8b";"Light";"2017-12-04T21:55:22.090Z";"VLs5FZvZ2h";"2017-12-04T21:55:22.090Z";20;14;"Comfor";"Positive";"Light";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"563";55;"fd1f1dc85e0d1b8b";"Moderated";"2017-11-23T13:29:52.942Z";"3HhW9N8cXF";"2017-11-23T13:29:52.942Z";6;6;"Speed ";"Neutral ";"Moderated";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"564";55;"fd1f1dc85e0d1b8b";"Moderated";"2017-12-04T19:02:21.552Z";"vbkwT1saYK";"2017-12-04T19:02:21.552Z";18;13;"Speed ";"Neutral ";"Moderated";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"565";55;"fd1f1dc85e0d1b8b";"Enough";"2017-11-23T18:33:12.769Z";"yMIFTxq37q";"2017-11-23T18:33:12.769Z";13;12;"Comfor";"Neutral ";"Enough";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"566";55;"fd1f1dc85e0d1b8b";"Enough";"2017-11-23T13:29:54.324Z";"6NlKTT4Mh1";"2017-11-23T13:29:54.324Z";7;8;"Comfor";"Neutral ";"Enough";"2017-15-10T13:20:00.000Z";"2017-15-10T13:22:00.000Z";"";"Y";"Malta";"Competition";NA
"567";57;"77d5ef0502ed6625";"Worthy";"2017-11-12T07:09:53.074Z";"F1SUaXAqAr";"2017-11-12T07:09:53.074Z";11;6;"Comfor";"Neutral ";"Worthy";"2017-17-10T10:00:00.000Z";"2017-17-10T10:00:00.000Z";"";"Y";"Malta";"none";NA
"568";57;"77d5ef0502ed6625";"Fast";"2017-11-13T10:06:47.817Z";"Rk5UDLfqsq";"2017-11-13T10:06:47.817Z";14;8;"Speed ";"Positive";"Fast";"2017-17-10T10:00:00.000Z";"2017-17-10T10:00:00.000Z";"";"Y";"Malta";"none";NA
"569";57;"77d5ef0502ed6625";"Fast";"2017-11-26T16:22:22.601Z";"atM09bUMdF";"2017-11-26T16:22:22.601Z";28;10;"Speed ";"Positive";"Fast";"2017-17-10T10:00:00.000Z";"2017-17-10T10:00:00.000Z";"";"Y";"Malta";"none";NA
"570";57;"77d5ef0502ed6625";"Worthy";"2017-11-10T14:34:12.595Z";"haPtxkuSN8";"2017-11-10T14:34:12.595Z";3;2;"Comfor";"Neutral ";"Worthy";"2017-17-10T10:00:00.000Z";"2017-17-10T10:00:00.000Z";"";"Y";"Malta";"none";NA
"571";57;"77d5ef0502ed6625";"Fast";"2017-11-13T10:16:56.421Z";"EoHcSvFt5i";"2017-11-13T10:16:56.421Z";15;9;"Speed ";"Positive";"Fast";"2017-17-10T10:00:00.000Z";"2017-17-10T10:00:00.000Z";"";"Y";"Malta";"none";NA
"572";57;"77d5ef0502ed6625";"Moderated";"2017-11-12T06:38:07.611Z";"DSJnyJ6v90";"2017-11-12T06:38:07.611Z";8;4;"Speed ";"Neutral ";"Moderated";"2017-17-10T10:00:00.000Z";"2017-17-10T10:00:00.000Z";"";"Y";"Malta";"none";NA
"573";57;"77d5ef0502ed6625";"Safe";"2017-11-18T11:14:05.214Z";"Xk2uyGQfMq";"2017-11-18T11:14:05.214Z";24;10;"Safety";"Positive";"Safe";"2017-17-10T10:00:00.000Z";"2017-17-10T10:00:00.000Z";"";"Y";"Malta";"none";NA
"574";57;"77d5ef0502ed6625";"Normal";"2017-11-17T07:46:25.274Z";"pb1se9jXYh";"2017-11-17T07:46:25.274Z";16;9;"Speed ";"Neutral ";"Normal";"2017-17-10T10:00:00.000Z";"2017-17-10T10:00:00.000Z";"";"Y";"Malta";"none";NA
